idDrink,strDrink,strIngredient1,strIngredient2,strIngredient3,strIngredient4,strIngredient5,strIngredient6,strIngredient7,strIngredient8,strIngredient9,strIngredient10,strIngredient11,strIngredient12,strMeasure1,strMeasure2,strMeasure3,strMeasure4,strMeasure5,strMeasure6,strMeasure7,strMeasure8,strMeasure9,strMeasure10,strMeasure11,strMeasure12,Drink_ABV
15997,GG,Galliano,Ginger ale,Ice,,,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
17222,A1,Gin,Grand Marnier,Lemon Juice,Grenadine,,,,,,,,,2.625,1.5,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
13501,ABC,Amaretto,Baileys irish cream,Cognac,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17203,Kir,Creme de Cassis,Champagne,,,,,,,,,,,1.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
14229,747,Kahlua,Baileys irish cream,Frangelico,,,,,,,,,,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
15288,252,151 proof rum,Wild Turkey,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
17225,Ace,Gin,Grenadine,Heavy cream,Milk,Egg White,,,,,,,,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
17837,Adam,Dark rum,Lemon juice,Grenadine,,,,,,,,,,2.0,1.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
13332,B-53,Kahlua,Sambuca,Grand Marnier,,,,,,,,,,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
13938,AT&T,Absolut Vodka,Gin,Tonic water,,,,,,,,,,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
14610,ACID,151 proof rum,Wild Turkey,,,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
15853,B-52,Baileys irish cream,Grand Marnier,Kahlua,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16262,H.D.,Whisky,Baileys irish cream,Coffee,,,,,,,,,,1.352,2.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
17141,Smut,Red wine,Peach schnapps,Pepsi Cola,Orange juice,,,,,,,,,4.5,1.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
17208,Rose,Dry Vermouth,Gin,Apricot brandy,Lemon juice,Grenadine,Powdered sugar,,,,,,,2.0,1.0,2.0,0.334,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
17833,A. J.,Applejack,Grapefruit juice,,,,,,,,,,,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17187,Derby,gin,Peach Bitters,Mint,,,,,,,,,,2.028,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
12764,Karsk,Coffee,Grain alcohol,,,,,,,,,,,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12776,Melya,Espresso,Honey,Cocoa powder,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14598,50/50,Vanilla vodka,Grand Marnier,Orange juice,,,,,,,,,,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
15328,Zorro,Sambuca,Baileys irish cream,White Creme de Menthe,,,,,,,,,,0.676,0.676,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33
17254,Bijou,Orange Bitters,Green Chartreuse,Gin,Sweet Vermouth,,,,,,,,,0.25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
17839,Affair,Strawberry schnapps,Orange juice,Cranberry juice,Club soda,,,,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11149,Boxcar,Gin,Triple sec,Lemon juice,Grenadine,Egg white,,,,,,,,1.5,1.0,0.167,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
11872,Orgasm,Creme de Cacao,Amaretto,Triple sec,Vodka,Light cream,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
12450,Victor,Gin,Sweet Vermouth,Brandy,,,,,,,,,,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
13128,Diesel,Lager,Cider,Blackcurrant cordial,,,,,,,,,,32.0,32.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11000,Mojito,Light rum,Lime,Sugar,Mint,Soda water,,,,,,,,3.0,1.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
14888,Zinger,Peachtree schnapps,Surge,,,,,,,,,,,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15106,Apello,Orange juice,Grapefruit juice,Apple juice,Maraschino cherry,,,,,,,,,1.352,1.014,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15266,Avalon,Vodka,Pisang Ambon,Apple juice,Lemon juice,Lemonade,,,,,,,,4.5,1.5,9.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
15691,Zoksel,Beer,Root beer,Lemonade,Coca-Cola,7-Up,Creme de Cassis,Lemon,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17185,Casino,Gin,Maraschino liqueur,Lemon juice,Orange bitters,Cherry,,,,,,,,2.0,0.668,0.668,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
16031,Radler,Beer,7-Up,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17205,Mimosa,Champagne,Orange juice,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17215,Spritz,Prosecco,Campari,Soda Water,,,,,,,,,,2.028,1.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17218,Vesper,Gin,Vodka,Lillet Blanc,,,,,,,,,,2.028,1.6900000000000002,1.6900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
17241,Zombie,Rum,Gold rum,151 proof rum,Pernod,Grenadine,Lime Juice,Angostura Bitters,,,,,,1.5,1.5,1.0,0.167,0.167,0.167,0.01,0.0,0.0,0.0,0.0,0.0,41
17253,Paloma,Grape Soda,Tequila,,,,,,,,,,,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
17255,Gimlet,Gin,Lime Juice,Sugar Syrup,Lime,,,,,,,,,2.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
17835,Abilene,Dark rum,Peach nectar,Orange juice,,,,,,,,,,1.5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11023,Almeria,Dark rum,Kahlua,Egg white,,,,,,,,,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
11690,Mai Tai,Light rum,Orgeat syrup,Triple sec,Sweet and sour,Cherry,,,,,,,,1.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
11728,Martini,Gin,Dry Vermouth,Olive,,,,,,,,,,1.6600000000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
11993,Quentin,Dark rum,Kahlua,Light cream,Nutmeg,,,,,,,,,1.5,2.0,1.0,1.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
12127,Sazerac,Ricard,Sugar,Peychaud bitters,Water,Bourbon,Lemon peel,,,,,,,0.167,0.334,0.5,0.167,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
12130,Scooter,Brandy,Amaretto,Light cream,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
12196,Sidecar,Cognac,Cointreau,Lemon juice,,,,,,,,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
12444,Vesuvio,Light rum,Sweet Vermouth,Lemon,Powdered sugar,Egg white,,,,,,,,1.0,2.0,2.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
12446,Veteran,Dark rum,Cherry brandy,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
12704,Limeade,Lime,Sugar,Soda water,Lime peel,,,,,,,,,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12768,Frappé,Coffee,Milk,Sugar,,,,,,,,,,16.0,16.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13020,Sangria,Red wine,Sugar,Orange juice,Lemon juice,Cloves,Cinnamon,,,,,,,12.0,16.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13222,Big Red,Irish cream,Goldschlager,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
17176,Ipamena,Lime,Brown sugar,Passion fruit juice,Ginger ale,Ice,,,,,,,,0.0,0.334,1.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11003,Negroni,Gin,Campari,Sweet Vermouth,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
15933,Zambeer,Sambuca,Root beer,Ice,,,,,,,,,,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
17193,Stinger,Brandy,White Creme de Menthe,,,,,,,,,,,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
17195,Bellini,Champagne,Peach schnapps,,,,,,,,,,,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
17210,Bramble,Gin,lemon juice,Sugar syrup,Creme de Mure,,,,,,,,,1.352,1.6900000000000002,0.338,1.6900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
17217,Vampiro,Tequila,Tomato Juice,Orange Juice,Lime Juice,Sugar Syrup,Salt,,,,,,,2.028,1.014,1.014,1.6900000000000002,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
17228,Addison,Gin,Vermouth,,,,,,,,,,,2.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
17827,Old Pal,Rye whiskey,Campari,Dry Vermouth,,,,,,,,,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
178349,Snowday,Vodka,Amaro Montenegro,Ruby Port,Blood Orange,Angostura Bitters,Orange Peel,,,,,,,1.0,1.0,1.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
17836,Acapulco,Light rum,Triple sec,Lime juice,Sugar,Egg white,Mint,,,,,,,1.5,0.2505,0.5,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
17840,Affinity,Scotch,Sweet Vermouth,Dry Vermouth,Orange bitters,,,,,,,,,1.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11046,Applecar,Applejack,Triple sec,Lemon juice,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11060,Balmoral,Scotch,Sweet Vermouth,Dry Vermouth,Bitters,,,,,,,,,1.5,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
11120,Bluebird,Gin,Triple sec,Blue Curacao,Bitters,Maraschino cherry,Lemon peel,,,,,,,1.5,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
11006,Daiquiri,Light rum,Lime,Powdered sugar,,,,,,,,,,1.5,2.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
11410,Gin Fizz,Gin,Lemon,Powdered sugar,Carbonated water,,,,,,,,,2.0,2.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
11417,Gin Sour,Gin,Lemon juice,Sugar,Orange,Maraschino cherry,,,,,,,,2.0,1.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
11422,Godchild,Vodka,Amaretto,Heavy cream,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
11600,Kamikaze,Vodka,Triple sec,Lime juice,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
11936,Pink Gin,Bitters,Gin,,,,,,,,,,,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
12093,Rum Sour,Light rum,Lemon juice,Sugar,Orange,Maraschino cherry,,,,,,,,2.0,1.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
12388,Thriller,Scotch,Wine,Orange juice,,,,,,,,,,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13539,Ice Pick,Vodka,Iced tea,Lemon juice,,,,,,,,,,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
13581,410 Gone,Peach Vodka,Coca-Cola,,,,,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
14195,Snowball,Advocaat,Lemonade,Lemon,Ice,,,,,,,,,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
17180,Aviation,Gin,lemon juice,maraschino liqueur,,,,,,,,,,1.6900000000000002,1.6900000000000002,1.6900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
15409,Danbooka,Coffee,Everclear,,,,,,,,,,,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
16985,Shot-gun,Jim Beam,Jack Daniels,Wild Turkey,,,,,,,,,,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17105,501 Blue,Blue Curacao,Blueberry schnapps,Vodka,Sour mix,7-Up,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17190,Paradise,Gin,Apricot Brandy,Orange Juice,,,,,,,,,,10.5,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
178310,Brooklyn,Rye Whiskey,Dry Vermouth,Maraschino Liqueur,Angostura Bitters,Maraschino Cherry,,,,,,,,2.0,1.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
178322,Spice 75,Sugar,Allspice,Rum,Lime Juice,Champagne,Orange spiral,,,,,,,0.0,0.5,0.0,0.0,2.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
11014,Alexander,Gin,Creme de Cacao,Light cream,Nutmeg,,,,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11020,Algonquin,Blended whiskey,Dry Vermouth,Pineapple juice,,,,,,,,,,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
11021,Allegheny,Dry Vermouth,Bourbon,Blackberry brandy,Lemon juice,Lemon peel,,,,,,,,1.0,1.0,0.2505,0.2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
11055,Artillery,Sweet Vermouth,Gin,Bitters,,,,,,,,,,0.2505,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
11124,Boomerang,Gin,Dry Vermouth,Bitters,Maraschino liqueur,Maraschino cherry,,,,,,,,2.0,2.0,0.5,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
11320,Dragonfly,Gin,Ginger ale,Lime,,,,,,,,,,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
11375,Foxy Lady,Amaretto,Creme de Cacao,Light cream,,,,,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
11408,Gin Daisy,Gin,Lemon juice,Sugar,Grenadine,Maraschino cherry,Orange,,,,,,,2.0,1.0,0.334,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11415,Gin Sling,Gin,Lemon,Powdered sugar,Water,Orange peel,,,,,,,,2.0,2.0,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
11416,Gin Smash,Gin,Carbonated water,Sugar,Mint,Orange,Cherry,,,,,,,2.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
11420,Gin Toddy,Gin,Water,Powdered sugar,Lemon peel,,,,,,,,,2.0,0.334,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
11423,Godfather,Scotch,Amaretto,,,,,,,,,,,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
11424,Godmother,Vodka,Amaretto,,,,,,,,,,,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
11938,Pink Lady,Gin,Grenadine,Light cream,Egg white,,,,,,,,,1.5,0.167,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
11987,Queen Bee,Coffee brandy,Lime vodka,Sherry,,,,,,,,,,1.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
12097,Rum Toddy,Rum,Powdered sugar,Lemon peel,Water,,,,,,,,,2.0,0.334,0.0,0.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
12107,Salty Dog,Grapefruit juice,Gin,Salt,,,,,,,,,,5.0,1.5,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
12436,Van Vleet,Light rum,Maple syrup,Lemon juice,,,,,,,,,,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
12560,Afterglow,Grenadine,Orange juice,Pineapple juice,,,,,,,,,,1.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12572,Bora Bora,Pineapple juice,Passion fruit juice,Lemon juice,Grenadine,,,,,,,,,0.0,2.028,0.338,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12618,Orangeade,Lemon juice,Orange juice,Sugar syrup,Soda water,,,,,,,,,1.6900000000000002,1.6900000000000002,1.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12668,Egg Cream,Chocolate syrup,Milk,Soda water,,,,,,,,,,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12756,Autodafé,Vodka,Lime juice,Soda water,,,,,,,,,,1.352,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
12758,Gagliardo,Peach Vodka,Lemon juice,Galliano,Sirup of roses,,,,,,,,,7.5,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
12856,Tia-Maria,Water,Brown sugar,Coffee,Rum,Vanilla extract,,,,,,,,8.0,8.0,0.668,8.0,0.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
12944,Gluehwein,Red wine,Water,Sugar,Cinnamon,Cloves,Lemon peel,,,,,,,33.8,0.16899999999999998,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0
11007,Margarita,Tequila,Triple sec,Lime juice,Salt,,,,,,,,,1.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
13162,Afternoon,Kahlua,Baileys irish cream,Frangelico,Coffee,Cream,,,,,,,,0.338,0.338,0.0,1.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
11008,Manhattan,Sweet Vermouth,Bourbon,Angostura bitters,Ice,Maraschino cherry,Orange peel,,,,,,,4.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36
14378,Lunch Box,Beer,Amaretto,Orange juice,,,,,,,,,,48.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14978,Rum Punch,Rum,Ginger ale,Fruit punch,Orange juice,Ice,,,,,,,,0.0,0.0,0.16899999999999998,0.16899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15182,After sex,Vodka,Creme de Banane,Orange juice,,,,,,,,,,0.676,0.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
17209,Barracuda,Rum,Galliano,Pineapple Juice,Lime Juice,Prosecco,,,,,,,,1.6900000000000002,1.6900000000000002,2.028,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
15941,Americano,Campari,Sweet Vermouth,Lemon peel,Orange peel,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
16178,Jitterbug,Gin,Vodka,Grenadine,Lime juice,Sugar,Sugar syrup,Soda water,,,,,,3.0,1.5,0.75,1.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,23
16311,Applejack,Jack Daniels,Midori melon liqueur,Sour mix,,,,,,,,,,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
16333,Adam Bomb,Rum,Vodka,Tequila,Triple sec,Fruit,Ice,Salt,Fruit juice,,,,,1.5,1.5,1.5,3.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,5
16419,Avalanche,Crown Royal,Kahlua,Cream,,,,,,,,,,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
16963,Zorbatini,Vodka,Ouzo,,,,,,,,,,,1.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
16991,Downshift,Fruit punch,Sprite,Tequila,151 proof rum,,,,,,,,,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
17178,Jam Donut,Baileys irish cream,Chambord raspberry liqueur,Sugar syrup,Sugar,,,,,,,,,3.0,3.0,0.167,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
17035,Buccaneer,Corona,Bacardi Limon,,,,,,,,,,,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17197,French 75,Gin,Sugar,Lemon juice,Champagne,Orange,Maraschino cherry,,,,,,,1.5,0.334,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
17227,Addington,Sweet Vermouth,Dry Vermouth,Soda Water,,,,,,,,,,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
17249,Pegu Club,Gin,Orange Curacao,Lime Juice,Angostura Bitters,Orange Bitters,,,,,,,,1.5,4.0,4.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
17252,Greyhound,Vodka,Grapefruit Juice,,,,,,,,,,,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
17825,Brigadier,Hot Chocolate,Green Chartreuse,Cherry Heering,,,,,,,,,,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
17828,Tipperary,Irish Whiskey,Sweet Vermouth,Green Chartreuse,,,,,,,,,,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66
178311,Broadside,151 proof rum,Scotch,Bitters,Wormwood,Ice,,,,,,,,1.5,3.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
178316,Honey Bee,White Rum,Honey,Lemon Juice,,,,,,,,,,2.028,0.676,0.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
178318,747 Drink,Vodka,Roses sweetened lime juice,Cranberry Juice,Sprite,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
178343,Michelada,Beer,Tomato Juice,Lime Juice,Hot Sauce,Worcestershire Sauce,Soy Sauce,,,,,,,4.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178345,Hot Toddy,Whiskey,Honey,Cinnamon,lemon,Cloves,,,,,,,,0.0,0.16899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178350,The Galah,Dark Rum,Campari,Creme De Banane,Pineapple Juice,Lime Juice,,,,,,,,1.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
11024,Almond Joy,Amaretto,Creme de Cacao,Light cream,,,,,,,,,,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
11034,Angel Face,Apricot brandy,Apple brandy,Gin,,,,,,,,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
11052,Archbishop,Gin,Wine,Benedictine,Lime,,,,,,,,,2.0,1.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
11106,Blackthorn,Sweet Vermouth,Sloe gin,Lemon peel,,,,,,,,,,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
11202,Caipirinha,Sugar,Lime,Cachaca,,,,,,,,,,0.334,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11239,Cherry Rum,Light rum,Cherry brandy,Light cream,,,,,,,,,,1.25,0.2505,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34
11288,Cuba Libre,Light rum,Lime,Coca-Cola,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
11407,Gin Cooler,Gin,Carbonated water,Powdered sugar,Orange spiral,Lemon peel,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
11418,Gin Squirt,Gin,Grenadine,Powdered sugar,Pineapple,Strawberries,Carbonated water,,,,,,,1.5,0.167,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
12055,Royal Fizz,Gin,Sweet and sour,Egg,Coca-Cola,,,,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
